Value Date,Trade Name,Trade Currency,Zero Rate Shock,TV,Expiry Bucket,Expiry Date,Tenor Bucket,Vega
02/09/2022,dummyTrade10,USD,25,-594209.3613,4y,02/09/2026,3y,6.17035226
02/09/2022,dummyTrade10,USD,50,-567220.1964,4y,02/09/2026,3y,13.09838524
02/09/2022,dummyTrade10,USD,75,-532894.9917,4y,02/09/2026,3y,7.30309487
02/09/2022,dummyTrade10,USD,100,-487549.4308,4y,02/09/2026,3y,-1.46358721
02/09/2022,dummyTrade11,USD,-100,-656205.6759,4y,02/09/2026,3y,3.7225705
02/09/2022,dummyTrade11,USD,-50,-638618.8708,4y,02/09/2026,3y,-0.28228503
02/09/2022,dummyTrade11,USD,-25,-625046.6749,4y,02/09/2026,3y,5.92209964
02/09/2022,dummyTrade11,USD,-10,-615560.882,4y,02/09/2026,3y,4.95686874
02/09/2022,dummyTrade11,USD,-5,-612195.2539,4y,02/09/2026,3y,12.26685566
02/09/2022,dummyTrade11,USD,0,-608678.011,4y,02/09/2026,3y,6.67053331
02/09/2022,dummyTrade11,USD,5,-605011.4122,4y,02/09/2026,3y,1.00530789
02/09/2022,dummyTrade11,USD,10,-601217.9259,4y,02/09/2026,3y,4.03963232
02/09/2022,dummyTrade11,USD,25,-588957.1544,4y,02/09/2026,3y,-0.80181452
02/09/2022,dummyTrade11,USD,50,-564839.0675,4y,02/09/2026,3y,6.43748397
02/09/2022,dummyTrade11,USD,75,-534769.3519,4y,02/09/2026,3y,0.56832866
02/09/2022,dummyTrade11,USD,100,-495925.008,4y,02/09/2026,3y,1.10956432
02/09/2022,dummyTrade12,USD,-100,-656693.4699,4y,02/09/2026,3y,5.12700839
02/09/2022,dummyTrade12,USD,-50,-639220.4691,4y,02/09/2026,3y,2.4754309
02/09/2022,dummyTrade12,USD,-25,-625704.7231,4y,02/09/2026,3y,6.98192111
02/09/2022,dummyTrade12,USD,-10,-616280.6867,4y,02/09/2026,3y,4.24943685
02/09/2022,dummyTrade12,USD,-5,-612895.6644,4y,02/09/2026,3y,6.58733762
02/09/2022,dummyTrade12,USD,0,-609360.6624,4y,02/09/2026,3y,6.750807
02/09/2022,dummyTrade12,USD,5,-605697.9146,4y,02/09/2026,3y,3.88392205
02/09/2022,dummyTrade12,USD,10,-601903.9338,4y,02/09/2026,3y,7.10777589
02/09/2022,dummyTrade12,USD,25,-589625.7192,4y,02/09/2026,3y,-2.42921238
02/09/2022,dummyTrade12,USD,50,-565587.1948,4y,02/09/2026,3y,3.02785934
02/09/2022,dummyTrade12,USD,75,-535514.5526,4y,02/09/2026,3y,-3.12898955
02/09/2022,dummyTrade12,USD,100,-496774.34,4y,02/09/2026,3y,4.22358054
02/09/2022,dummyTrade2,USD,-100,-228174.0202,4y,02/09/2026,3y,2.49015364
02/09/2022,dummyTrade2,USD,-50,-222566.5913,4y,02/09/2026,3y,18.6767682
02/09/2022,dummyTrade2,USD,-25,-219360.3687,4y,02/09/2026,3y,7.20118848
02/09/2022,dummyTrade2,USD,-10,-217288.0377,4y,02/09/2026,3y,21.44973959
02/09/2022,dummyTrade2,USD,-5,-216570.262,4y,02/09/2026,3y,17.99943883
02/09/2022,dummyTrade2,USD,0,-215836.7872,4y,02/09/2026,3y,18.51619138
02/09/2022,dummyTrade2,USD,5,-215084.8514,4y,02/09/2026,3y,19.46928992
02/09/2022,dummyTrade2,USD,10,-214309.757,4y,02/09/2026,3y,28.54493078
02/09/2022,dummyTrade2,USD,25,-211816.2608,4y,02/09/2026,3y,21.34547137
02/09/2022,dummyTrade2,USD,50,-206874.9273,4y,02/09/2026,3y,-6.47602797
02/09/2022,dummyTrade2,USD,75,-200251.019,4y,02/09/2026,3y,-20.81831121
02/09/2022,dummyTrade2,USD,100,-190159.2197,4y,02/09/2026,3y,-19.3523886
02/09/2022,dummyTrade3,USD,-100,-226544.4595,4y,02/09/2026,3y,8.71111052
02/09/2022,dummyTrade3,USD,-50,-221205.4108,4y,02/09/2026,3y,8.21903996
02/09/2022,dummyTrade3,USD,-25,-217879.5176,4y,02/09/2026,3y,2.9335842
02/09/2022,dummyTrade3,USD,-10,-215660.0142,4y,02/09/2026,3y,6.71616908
02/09/2022,dummyTrade3,USD,-5,-214877.7424,4y,02/09/2026,3y,6.52972306
02/09/2022,dummyTrade3,USD,0,-214068.7108,4y,02/09/2026,3y,3.67762461
02/09/2022,dummyTrade3,USD,5,-213234.2771,4y,02/09/2026,3y,1.22790109
02/09/2022,dummyTrade3,USD,10,-212371.6697,4y,02/09/2026,3y,6.06036211
02/09/2022,dummyTrade3,USD,25,-209591.5699,4y,02/09/2026,3y,12.14064816
02/09/2022,dummyTrade3,USD,50,-203956.0442,4y,02/09/2026,3y,1.17931019
02/09/2022,dummyTrade3,USD,75,-196272.3348,4y,02/09/2026,3y,8.49481
02/09/2022,dummyTrade3,USD,100,-184748.8238,4y,02/09/2026,3y,-0.50722693
02/09/2022,dummyTrade4,USD,-100,-226808.3315,4y,02/09/2026,3y,11.81185264
02/09/2022,dummyTrade4,USD,-50,-221555.8081,4y,02/09/2026,3y,11.04048488
02/09/2022,dummyTrade4,USD,-25,-218273.4149,4y,02/09/2026,3y,3.37055482
02/09/2022,dummyTrade4,USD,-10,-216075.4802,4y,02/09/2026,3y,1.18991439
02/09/2022,dummyTrade4,USD,-5,-215300.379,4y,02/09/2026,3y,4.8893477
02/09/2022,dummyTrade4,USD,0,-214502.3303,4y,02/09/2026,3y,9.04112377
02/09/2022,dummyTrade4,USD,5,-213680.122,4y,02/09/2026,3y,8.52616058
02/09/2022,dummyTrade4,USD,10,-212824.3975,4y,02/09/2026,3y,8.81728314
02/09/2022,dummyTrade4,USD,25,-210067.3072,4y,02/09/2026,3y,9.33824356
02/09/2022,dummyTrade4,USD,50,-204458.3028,4y,02/09/2026,3y,-2.8469441
02/09/2022,dummyTrade4,USD,75,-196794.6208,4y,02/09/2026,3y,-2.94856368
02/09/2022,dummyTrade4,USD,100,-185264.6044,4y,02/09/2026,3y,16.54295828
02/09/2022,dummyTrade5,USD,-100,-223988.5065,4y,02/09/2026,3y,-0.03638449
02/09/2022,dummyTrade5,USD,-50,-219464.7169,4y,02/09/2026,3y,0.11409318
02/09/2022,dummyTrade5,USD,-25,-216232.0345,4y,02/09/2026,3y,1.75599875
02/09/2022,dummyTrade5,USD,-10,-213971.8244,4y,02/09/2026,3y,1.60862146
02/09/2022,dummyTrade5,USD,-5,-213166.4625,4y,02/09/2026,3y,-1.00406293
02/09/2022,dummyTrade5,USD,0,-212330.582,4y,02/09/2026,3y,2.46261226
02/09/2022,dummyTrade5,USD,5,-211467.1673,4y,02/09/2026,3y,0.55627331
02/09/2022,dummyTrade5,USD,10,-210567.1885,4y,02/09/2026,3y,7.39510926
02/09/2022,dummyTrade5,USD,25,-207641.5728,4y,02/09/2026,3y,3.14123306
02/09/2022,dummyTrade5,USD,50,-201717.9231,4y,02/09/2026,3y,-7.73434725
02/09/2022,dummyTrade5,USD,75,-193788.9589,4y,02/09/2026,3y,-3.25668444
02/09/2022,dummyTrade5,USD,100,-182298.8104,4y,02/09/2026,3y,-0.5263586
02/09/2022,dummyTrade6,USD,-100,-224125.1313,4y,02/09/2026,3y,3.47533798
02/09/2022,dummyTrade6,USD,-50,-219636.0773,4y,02/09/2026,3y,3.65130829
02/09/2022,dummyTrade6,USD,-25,-216429.7775,4y,02/09/2026,3y,2.78999632
02/09/2022,dummyTrade6,USD,-10,-214198.4025,4y,02/09/2026,3y,2.89160162
02/09/2022,dummyTrade6,USD,-5,-213398.7559,4y,02/09/2026,3y,1.55227084
02/09/2022,dummyTrade6,USD,0,-212567.2816,4y,02/09/2026,3y,-0.35786666
02/09/2022,dummyTrade6,USD,5,-211705.7851,4y,02/09/2026,3y,0.86163531
02/09/2022,dummyTrade6,USD,10,-210809.4446,4y,02/09/2026,3y,3.21108073
02/09/2022,dummyTrade6,USD,25,-207889.7237,4y,02/09/2026,3y,5.94563638
02/09/2022,dummyTrade6,USD,50,-201968.7276,4y,02/09/2026,3y,3.24330623
02/09/2022,dummyTrade6,USD,75,-194075.2122,4y,02/09/2026,3y,3.90334726
02/09/2022,dummyTrade6,USD,100,-182578.7242,4y,02/09/2026,3y,6.97135733
02/09/2022,dummyTrade7,USD,-100,-677481.2691,4y,02/09/2026,3y,4.65801214
02/09/2022,dummyTrade7,USD,-50,-652240.7277,4y,02/09/2026,3y,4.19113877
02/09/2022,dummyTrade7,USD,-25,-635718.1689,4y,02/09/2026,3y,8.94610725
02/09/2022,dummyTrade7,USD,-10,-624421.7668,4y,02/09/2026,3y,14.04662334
02/09/2022,dummyTrade7,USD,-5,-620428.5186,4y,02/09/2026,3y,22.82298343
02/09/2022,dummyTrade7,USD,0,-616276.7763,4y,02/09/2026,3y,24.40727194
02/09/2022,dummyTrade7,USD,5,-611953.3314,4y,02/09/2026,3y,35.41447111
02/09/2022,dummyTrade7,USD,10,-607455.576,4y,02/09/2026,3y,11.86271733
02/09/2022,dummyTrade7,USD,25,-592860.8099,4y,02/09/2026,3y,-7.25155616
02/09/2022,dummyTrade7,USD,50,-564227.3709,4y,02/09/2026,3y,1.64842844
02/09/2022,dummyTrade7,USD,75,-527747.6564,4y,02/09/2026,3y,-11.21970239
02/09/2022,dummyTrade7,USD,100,-480146.9554,4y,02/09/2026,3y,-28.16220681
02/09/2022,dummyTrade8,USD,-100,-678374.3212,4y,02/09/2026,3y,3.08508892
02/09/2022,dummyTrade8,USD,-50,-653383.1949,4y,02/09/2026,3y,19.77612342
02/09/2022,dummyTrade8,USD,-25,-636955.9974,4y,02/09/2026,3y,13.74861743
02/09/2022,dummyTrade8,USD,-10,-625685.1286,4y,02/09/2026,3y,10.38873016
02/09/2022,dummyTrade8,USD,-5,-621678.7092,4y,02/09/2026,3y,33.28478141
02/09/2022,dummyTrade8,USD,0,-617544.4322,4y,02/09/2026,3y,27.55972881
02/09/2022,dummyTrade8,USD,5,-613256.8345,4y,02/09/2026,3y,21.48414831
02/09/2022,dummyTrade8,USD,10,-608776.6824,4y,02/09/2026,3y,1.94279696
02/09/2022,dummyTrade8,USD,25,-594256.6853,4y,02/09/2026,3y,-2.42568124
02/09/2022,dummyTrade8,USD,50,-565566.813,4y,02/09/2026,3y,15.02545511
02/09/2022,dummyTrade8,USD,75,-529235.226,4y,02/09/2026,3y,-58.81250039
02/09/2022,dummyTrade8,USD,100,-481488.5161,4y,02/09/2026,3y,-22.88086764
02/09/2022,dummyTrade9,USD,-100,-672195.1673,4y,02/09/2026,3y,12.66959982
02/09/2022,dummyTrade9,USD,-50,-648929.937,4y,02/09/2026,3y,-3.62115524
02/09/2022,dummyTrade9,USD,-25,-633405.1556,4y,02/09/2026,3y,11.58198364
02/09/2022,dummyTrade9,USD,-10,-622774.7291,4y,02/09/2026,3y,18.31243964
02/09/2022,dummyTrade9,USD,-5,-618981.1441,4y,02/09/2026,3y,14.16835908
02/09/2022,dummyTrade9,USD,0,-615048.7029,4y,02/09/2026,3y,17.47114084
02/09/2022,dummyTrade9,USD,5,-610978.5764,4y,02/09/2026,3y,15.04724021
02/09/2022,dummyTrade9,USD,10,-606713.6953,4y,02/09/2026,3y,9.42195432
02/09/2022,dummyTrade9,USD,25,-592893.4945,4y,02/09/2026,3y,14.89106031
02/09/2022,dummyTrade9,USD,50,-565826.0939,4y,02/09/2026,3y,26.99349924
02/09/2022,dummyTrade9,USD,75,-531374.3034,4y,02/09/2026,3y,8.229362
02/09/2022,dummyTrade9,USD,100,-486080.7366,4y,02/09/2026,3y,11.95712085
02/09/2022,dummyTrade1,USD,-100,-227907.0988,4y,02/09/2026,4y,-2.3542733
02/09/2022,dummyTrade1,USD,-50,-222208.401,4y,02/09/2026,4y,3.32109301
02/09/2022,dummyTrade1,USD,-25,-218960.928,4y,02/09/2026,4y,-9.569059
02/09/2022,dummyTrade1,USD,-10,-216872.4301,4y,02/09/2026,4y,-4.9996415
02/09/2022,dummyTrade1,USD,-5,-216146.3103,4y,02/09/2026,4y,-7.69447359
02/09/2022,dummyTrade1,USD,0,-215402.6562,4y,02/09/2026,4y,-8.07067575
02/09/2022,dummyTrade1,USD,5,-214640.4941,4y,02/09/2026,4y,-13.42272388
02/09/2022,dummyTrade1,USD,10,-213858.4524,4y,02/09/2026,4y,-4.99650913
02/09/2022,dummyTrade1,USD,25,-211345.8047,4y,02/09/2026,4y,-11.49526309
02/09/2022,dummyTrade1,USD,50,-206384.346,4y,02/09/2026,4y,-2.26432606
02/09/2022,dummyTrade1,USD,75,-199714.2936,4y,02/09/2026,4y,-5.08470726
02/09/2022,dummyTrade1,USD,100,-189622.2591,4y,02/09/2026,4y,4.94248554
02/09/2022,dummyTrade10,USD,-100,-672928.6729,4y,02/09/2026,4y,9.02340329
02/09/2022,dummyTrade10,USD,-50,-650078.9227,4y,02/09/2026,4y,24.04289157
02/09/2022,dummyTrade10,USD,-25,-634657.4381,4y,02/09/2026,4y,16.50144188
02/09/2022,dummyTrade10,USD,-10,-624022.6605,4y,02/09/2026,4y,37.35755901
02/09/2022,dummyTrade10,USD,-5,-620231.3514,4y,02/09/2026,4y,12.93323572
02/09/2022,dummyTrade10,USD,0,-616299.3692,4y,02/09/2026,4y,16.92499859
02/09/2022,dummyTrade10,USD,5,-612233.3924,4y,02/09/2026,4y,6.4803451
02/09/2022,dummyTrade10,USD,10,-608000.1809,4y,02/09/2026,4y,23.35835085
02/09/2022,dummyTrade10,USD,25,-594209.3613,4y,02/09/2026,4y,39.26295263
02/09/2022,dummyTrade10,USD,50,-567220.1964,4y,02/09/2026,4y,46.3792324
02/09/2022,dummyTrade10,USD,75,-532894.9917,4y,02/09/2026,4y,37.67883403
02/09/2022,dummyTrade10,USD,100,-487549.4308,4y,02/09/2026,4y,69.66110595
02/09/2022,dummyTrade11,USD,-100,-656205.6759,4y,02/09/2026,4y,-6.92058764
02/09/2022,dummyTrade11,USD,-50,-638618.8708,4y,02/09/2026,4y,11.76443236
02/09/2022,dummyTrade11,USD,-25,-625046.6749,4y,02/09/2026,4y,5.10049558
02/09/2022,dummyTrade11,USD,-10,-615560.882,4y,02/09/2026,4y,9.3410181
02/09/2022,dummyTrade11,USD,-5,-612195.2539,4y,02/09/2026,4y,14.58783133
02/09/2022,dummyTrade11,USD,0,-608678.011,4y,02/09/2026,4y,11.8745264
02/09/2022,dummyTrade11,USD,5,-605011.4122,4y,02/09/2026,4y,0.84177131
02/09/2022,dummyTrade11,USD,10,-601217.9259,4y,02/09/2026,4y,13.39564688
02/09/2022,dummyTrade11,USD,25,-588957.1544,4y,02/09/2026,4y,-6.92312645
02/09/2022,dummyTrade11,USD,50,-564839.0675,4y,02/09/2026,4y,5.28236621
02/09/2022,dummyTrade11,USD,75,-534769.3519,4y,02/09/2026,4y,2.79149386
02/09/2022,dummyTrade11,USD,100,-495925.008,4y,02/09/2026,4y,5.87658573
02/09/2022,dummyTrade12,USD,-100,-656693.4699,4y,02/09/2026,4y,4.10517855
02/09/2022,dummyTrade12,USD,-50,-639220.4691,4y,02/09/2026,4y,8.53971377
02/09/2022,dummyTrade12,USD,-25,-625704.7231,4y,02/09/2026,4y,12.09866549
02/09/2022,dummyTrade12,USD,-10,-616280.6867,4y,02/09/2026,4y,8.88632319
02/09/2022,dummyTrade12,USD,-5,-612895.6644,4y,02/09/2026,4y,5.94915774
02/09/2022,dummyTrade12,USD,0,-609360.6624,4y,02/09/2026,4y,21.41318575
02/09/2022,dummyTrade12,USD,5,-605697.9146,4y,02/09/2026,4y,11.0857108
02/09/2022,dummyTrade12,USD,10,-601903.9338,4y,02/09/2026,4y,7.36045915
02/09/2022,dummyTrade12,USD,25,-589625.7192,4y,02/09/2026,4y,3.73114861
02/09/2022,dummyTrade12,USD,50,-565587.1948,4y,02/09/2026,4y,3.78055357
02/09/2022,dummyTrade12,USD,75,-535514.5526,4y,02/09/2026,4y,-6.41077369
02/09/2022,dummyTrade12,USD,100,-496774.34,4y,02/09/2026,4y,7.43001412
02/09/2022,dummyTrade2,USD,-100,-228174.0202,4y,02/09/2026,4y,0.3074749
02/09/2022,dummyTrade2,USD,-50,-222566.5913,4y,02/09/2026,4y,5.8334603
02/09/2022,dummyTrade2,USD,-25,-219360.3687,4y,02/09/2026,4y,-7.2893161
02/09/2022,dummyTrade2,USD,-10,-217288.0377,4y,02/09/2026,4y,-10.84306994
02/09/2022,dummyTrade2,USD,-5,-216570.262,4y,02/09/2026,4y,-11.08617025
02/09/2022,dummyTrade2,USD,0,-215836.7872,4y,02/09/2026,4y,-13.21109801
02/09/2022,dummyTrade2,USD,5,-215084.8514,4y,02/09/2026,4y,-13.89865899
02/09/2022,dummyTrade2,USD,10,-214309.757,4y,02/09/2026,4y,-9.11262426
02/09/2022,dummyTrade2,USD,25,-211816.2608,4y,02/09/2026,4y,-2.96974633
02/09/2022,dummyTrade2,USD,50,-206874.9273,4y,02/09/2026,4y,-5.19301121
02/09/2022,dummyTrade2,USD,75,-200251.019,4y,02/09/2026,4y,-27.49426822
02/09/2022,dummyTrade2,USD,100,-190159.2197,4y,02/09/2026,4y,-2.32356175
02/09/2022,dummyTrade3,USD,-100,-226544.4595,4y,02/09/2026,4y,3.96254795
02/09/2022,dummyTrade3,USD,-50,-221205.4108,4y,02/09/2026,4y,3.81383565
02/09/2022,dummyTrade3,USD,-25,-217879.5176,4y,02/09/2026,4y,5.26934412
02/09/2022,dummyTrade3,USD,-10,-215660.0142,4y,02/09/2026,4y,3.05191155
02/09/2022,dummyTrade3,USD,-5,-214877.7424,4y,02/09/2026,4y,5.63077995
02/09/2022,dummyTrade3,USD,0,-214068.7108,4y,02/09/2026,4y,3.99735498
02/09/2022,dummyTrade3,USD,5,-213234.2771,4y,02/09/2026,4y,10.47839411
02/09/2022,dummyTrade3,USD,10,-212371.6697,4y,02/09/2026,4y,6.11518995
02/09/2022,dummyTrade3,USD,25,-209591.5699,4y,02/09/2026,4y,11.52888717
02/09/2022,dummyTrade3,USD,50,-203956.0442,4y,02/09/2026,4y,15.62492526
02/09/2022,dummyTrade3,USD,75,-196272.3348,4y,02/09/2026,4y,15.80858232
02/09/2022,dummyTrade3,USD,100,-184748.8238,4y,02/09/2026,4y,42.75804532
02/09/2022,dummyTrade4,USD,-100,-226808.3315,4y,02/09/2026,4y,3.82940282
02/09/2022,dummyTrade4,USD,-50,-221555.8081,4y,02/09/2026,4y,3.40966821
02/09/2022,dummyTrade4,USD,-25,-218273.4149,4y,02/09/2026,4y,2.99540334
02/09/2022,dummyTrade4,USD,-10,-216075.4802,4y,02/09/2026,4y,0.47014824
02/09/2022,dummyTrade4,USD,-5,-215300.379,4y,02/09/2026,4y,3.35325666
02/09/2022,dummyTrade4,USD,0,-214502.3303,4y,02/09/2026,4y,3.25771526
02/09/2022,dummyTrade4,USD,5,-213680.122,4y,02/09/2026,4y,9.16818756
02/09/2022,dummyTrade4,USD,10,-212824.3975,4y,02/09/2026,4y,10.78709146
02/09/2022,dummyTrade4,USD,25,-210067.3072,4y,02/09/2026,4y,10.32214239
02/09/2022,dummyTrade4,USD,50,-204458.3028,4y,02/09/2026,4y,14.20964449
02/09/2022,dummyTrade4,USD,75,-196794.6208,4y,02/09/2026,4y,17.95923076
02/09/2022,dummyTrade4,USD,100,-185264.6044,4y,02/09/2026,4y,45.31568066
02/09/2022,dummyTrade5,USD,-100,-223988.5065,4y,02/09/2026,4y,0.37837486
02/09/2022,dummyTrade5,USD,-50,-219464.7169,4y,02/09/2026,4y,0.45085031
02/09/2022,dummyTrade5,USD,-25,-216232.0345,4y,02/09/2026,4y,4.10412151
02/09/2022,dummyTrade5,USD,-10,-213971.8244,4y,02/09/2026,4y,3.86407889
02/09/2022,dummyTrade5,USD,-5,-213166.4625,4y,02/09/2026,4y,5.09966
02/09/2022,dummyTrade5,USD,0,-212330.582,4y,02/09/2026,4y,5.37817497
02/09/2022,dummyTrade5,USD,5,-211467.1673,4y,02/09/2026,4y,5.15893605
02/09/2022,dummyTrade5,USD,10,-210567.1885,4y,02/09/2026,4y,7.11629196
02/09/2022,dummyTrade5,USD,25,-207641.5728,4y,02/09/2026,4y,3.55919681
02/09/2022,dummyTrade5,USD,50,-201717.9231,4y,02/09/2026,4y,1.29936875
02/09/2022,dummyTrade5,USD,75,-193788.9589,4y,02/09/2026,4y,2.94648262
02/09/2022,dummyTrade5,USD,100,-182298.8104,4y,02/09/2026,4y,0.72468634
02/09/2022,dummyTrade6,USD,-100,-224125.1313,4y,02/09/2026,4y,1.61444489
02/09/2022,dummyTrade6,USD,-50,-219636.0773,4y,02/09/2026,4y,3.12139286
02/09/2022,dummyTrade6,USD,-25,-216429.7775,4y,02/09/2026,4y,2.35440417
02/09/2022,dummyTrade6,USD,-10,-214198.4025,4y,02/09/2026,4y,2.90740936
02/09/2022,dummyTrade6,USD,-5,-213398.7559,4y,02/09/2026,4y,3.73847433
02/09/2022,dummyTrade6,USD,0,-212567.2816,4y,02/09/2026,4y,6.46229836
02/09/2022,dummyTrade6,USD,5,-211705.7851,4y,02/09/2026,4y,9.2706824
02/09/2022,dummyTrade6,USD,10,-210809.4446,4y,02/09/2026,4y,6.01847479
02/09/2022,dummyTrade6,USD,25,-207889.7237,4y,02/09/2026,4y,4.74153522
02/09/2022,dummyTrade6,USD,50,-201968.7276,4y,02/09/2026,4y,1.21383155
02/09/2022,dummyTrade6,USD,75,-194075.2122,4y,02/09/2026,4y,6.39392882
02/09/2022,dummyTrade6,USD,100,-182578.7242,4y,02/09/2026,4y,-0.10720168
02/09/2022,dummyTrade7,USD,-100,-677481.2691,4y,02/09/2026,4y,9.10147807
02/09/2022,dummyTrade7,USD,-50,-652240.7277,4y,02/09/2026,4y,8.12130669
02/09/2022,dummyTrade7,USD,-25,-635718.1689,4y,02/09/2026,4y,45.6400921
02/09/2022,dummyTrade7,USD,-10,-624421.7668,4y,02/09/2026,4y,11.17742411
02/09/2022,dummyTrade7,USD,-5,-620428.5186,4y,02/09/2026,4y,22.38847865
02/09/2022,dummyTrade7,USD,0,-616276.7763,4y,02/09/2026,4y,21.13685111
02/09/2022,dummyTrade7,USD,5,-611953.3314,4y,02/09/2026,4y,42.16615131
02/09/2022,dummyTrade7,USD,10,-607455.576,4y,02/09/2026,4y,12.99799951
02/09/2022,dummyTrade7,USD,25,-592860.8099,4y,02/09/2026,4y,22.39031421
02/09/2022,dummyTrade7,USD,50,-564227.3709,4y,02/09/2026,4y,37.97866295
02/09/2022,dummyTrade7,USD,75,-527747.6564,4y,02/09/2026,4y,-31.54598355
02/09/2022,dummyTrade7,USD,100,-480146.9554,4y,02/09/2026,4y,-26.98759682
02/09/2022,dummyTrade8,USD,-100,-678374.3212,4y,02/09/2026,4y,-10.01811392
02/09/2022,dummyTrade8,USD,-50,-653383.1949,4y,02/09/2026,4y,1.83157944
02/09/2022,dummyTrade8,USD,-25,-636955.9974,4y,02/09/2026,4y,27.5859988
02/09/2022,dummyTrade8,USD,-10,-625685.1286,4y,02/09/2026,4y,47.6106769
02/09/2022,dummyTrade8,USD,-5,-621678.7092,4y,02/09/2026,4y,27.88386309
02/09/2022,dummyTrade8,USD,0,-617544.4322,4y,02/09/2026,4y,21.65746682
02/09/2022,dummyTrade8,USD,5,-613256.8345,4y,02/09/2026,4y,7.20620255
02/09/2022,dummyTrade8,USD,10,-608776.6824,4y,02/09/2026,4y,5.66581702
02/09/2022,dummyTrade8,USD,25,-594256.6853,4y,02/09/2026,4y,62.95942389
02/09/2022,dummyTrade8,USD,50,-565566.813,4y,02/09/2026,4y,30.60742364
02/09/2022,dummyTrade8,USD,75,-529235.226,4y,02/09/2026,4y,-35.93547962
02/09/2022,dummyTrade8,USD,100,-481488.5161,4y,02/09/2026,4y,1.43254142
02/09/2022,dummyTrade9,USD,-100,-672195.1673,4y,02/09/2026,4y,2.05171417
02/09/2022,dummyTrade9,USD,-50,-648929.937,4y,02/09/2026,4y,23.2165001
02/09/2022,dummyTrade9,USD,-25,-633405.1556,4y,02/09/2026,4y,12.74356977
02/09/2022,dummyTrade9,USD,-10,-622774.7291,4y,02/09/2026,4y,32.63083305
02/09/2022,dummyTrade9,USD,-5,-618981.1441,4y,02/09/2026,4y,31.33036596
02/09/2022,dummyTrade9,USD,0,-615048.7029,4y,02/09/2026,4y,27.45490424
02/09/2022,dummyTrade9,USD,5,-610978.5764,4y,02/09/2026,4y,25.86523979
02/09/2022,dummyTrade9,USD,10,-606713.6953,4y,02/09/2026,4y,13.27540398
02/09/2022,dummyTrade9,USD,25,-592893.4945,4y,02/09/2026,4y,30.6529048
02/09/2022,dummyTrade9,USD,50,-565826.0939,4y,02/09/2026,4y,35.55204965
02/09/2022,dummyTrade9,USD,75,-531374.3034,4y,02/09/2026,4y,39.12589348
02/09/2022,dummyTrade9,USD,100,-486080.7366,4y,02/09/2026,4y,52.02258355
02/09/2022,dummyTrade1,USD,-100,-227907.0988,4y,02/09/2026,5y,2.46335356
02/09/2022,dummyTrade1,USD,-50,-222208.401,4y,02/09/2026,5y,-19.07919124
02/09/2022,dummyTrade1,USD,-25,-218960.928,4y,02/09/2026,5y,-1.51076105
02/09/2022,dummyTrade1,USD,-10,-216872.4301,4y,02/09/2026,5y,-25.44476598
02/09/2022,dummyTrade1,USD,-5,-216146.3103,4y,02/09/2026,5y,-34.22018455
02/09/2022,dummyTrade1,USD,0,-215402.6562,4y,02/09/2026,5y,-37.99691241
02/09/2022,dummyTrade1,USD,5,-214640.4941,4y,02/09/2026,5y,-12.87539408
02/09/2022,dummyTrade1,USD,10,-213858.4524,4y,02/09/2026,5y,-14.168119
02/09/2022,dummyTrade1,USD,25,-211345.8047,4y,02/09/2026,5y,-29.4195991
02/09/2022,dummyTrade1,USD,50,-206384.346,4y,02/09/2026,5y,-40.19912338
02/09/2022,dummyTrade1,USD,75,-199714.2936,4y,02/09/2026,5y,5.37485999
02/09/2022,dummyTrade1,USD,100,-189622.2591,4y,02/09/2026,5y,-15.47515953
02/09/2022,dummyTrade10,USD,-100,-672928.6729,4y,02/09/2026,5y,93.54464288
02/09/2022,dummyTrade10,USD,-50,-650078.9227,4y,02/09/2026,5y,78.35970778
02/09/2022,dummyTrade10,USD,-25,-634657.4381,4y,02/09/2026,5y,28.74419481
02/09/2022,dummyTrade10,USD,-10,-624022.6605,4y,02/09/2026,5y,13.3203938
02/09/2022,dummyTrade10,USD,-5,-620231.3514,4y,02/09/2026,5y,-0.47627998
02/09/2022,dummyTrade10,USD,0,-616299.3692,4y,02/09/2026,5y,25.12304986
02/09/2022,dummyTrade10,USD,5,-612233.3924,4y,02/09/2026,5y,43.02743656
02/09/2022,dummyTrade10,USD,10,-608000.1809,4y,02/09/2026,5y,39.31918958
02/09/2022,dummyTrade10,USD,25,-594209.3613,4y,02/09/2026,5y,38.50912335
02/09/2022,dummyTrade10,USD,50,-567220.1964,4y,02/09/2026,5y,97.99987387
02/09/2022,dummyTrade10,USD,75,-532894.9917,4y,02/09/2026,5y,153.877225
02/09/2022,dummyTrade10,USD,100,-487549.4308,4y,02/09/2026,5y,392.6182103
02/09/2022,dummyTrade11,USD,-100,-656205.6759,4y,02/09/2026,5y,-8.19209738
02/09/2022,dummyTrade11,USD,-50,-638618.8708,4y,02/09/2026,5y,-15.94361903
02/09/2022,dummyTrade11,USD,-25,-625046.6749,4y,02/09/2026,5y,6.70807452
02/09/2022,dummyTrade11,USD,-10,-615560.882,4y,02/09/2026,5y,12.04315645
02/09/2022,dummyTrade11,USD,-5,-612195.2539,4y,02/09/2026,5y,2.50944255
02/09/2022,dummyTrade11,USD,0,-608678.011,4y,02/09/2026,5y,25.80077043
02/09/2022,dummyTrade11,USD,5,-605011.4122,4y,02/09/2026,5y,29.42884537
